text,label
Security Alert: A login attempt was made on your TrustWallet from New York. Confirm seed phrase: http://usps-address-update-fees.net,1
Your transaction at Wells Fargo of Rs. Rs. 3246 was successful. Card ending in 561357.,0
"Dear Cardholder, your HDFC Bank account will be suspended. To prevent deactivation, update your KYC immediately at http://netflix-billing-update.xyz",1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Earn $294 daily by working part-time. No experience required. Start immediately on WhatsApp: http://sbi-kyc-verify.net,1
"Hey John, happy birthday! Hope you have an awesome day and a great year ahead.",0
Verify your TrustWallet wallet recovery phrase within 24 hours to avoid losing access: http://paytm-wallet-update.xyz,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
DHL Express: Your shipment from Delhi is on hold. Resolve delivery issues at http://sbi-kyc-verify.net,1
"Hello, this is to inform you that your delivery from Google will arrive today between 2 PM and 5 PM.",0
Kotak Bank Notice: Unused rewards points expiring today! Claim your cash back of $551 now: http://hdfc-security-login.info,1
Can you pick up some coffee and eggs on your way home? Thanks!,0
Security Alert: A login attempt was made on your Coinbase from Bangalore. Confirm seed phrase: http://yono-sbi-alert.online,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
"We detected a suspicious login on your Amazon account. If this was not you, secure your account at http://metamask-restore-wallet.xyz",1
"Hey Emily, happy birthday! Hope you have an awesome day and a great year ahead.",0
Make money online with zero investment! Earn $148 every week. Sign up now: http://hdfc-security-login.info,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
DHL Express: Your shipment from Mumbai is on hold. Resolve delivery issues at http://telegram-job-group.link,1
The team meeting is rescheduled to 6:15 PM in the main conference room.,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $518. Please call helpline: 72019-38291 immediately.",1
Your transaction at Wells Fargo of Rs. Rs. 8298 was successful. Card ending in 790852.,0
Part-time home job vacancy: Earn up to $477 per week by liking social media posts. Join Telegram: http://metamask-restore-wallet.xyz,1
Can you pick up some coffee and eggs on your way home? Thanks!,0
Verify your TrustWallet wallet recovery phrase within 24 hours to avoid losing access: http://hdfc-security-login.info,1
Thanks for ordering from FedEx! Your item has been shipped and will arrive tomorrow.,0
Your Facebook account has been compromised. Log in immediately to reset your password: http://netflix-billing-update.xyz,1
Can you pick up some milk and eggs on your way home? Thanks!,0
"Dear customer, update your PAN/Aadhaar card for Kotak Bank account to avoid deactivation: http://paytm-wallet-update.xyz",1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Security Alert: A login attempt was made on your Coinbase from Mumbai. Confirm seed phrase: http://netflix-billing-update.xyz,1
"Hey Emily, happy birthday! Hope you have an awesome day and a great year ahead.",0
Action Required: Unusual sign-in attempt detected on your Axis Bank account. Secure it now: http://hdfc-security-login.info,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
Bank of America Notice: Unused rewards points expiring today! Claim your cash back of Rs. 5376 now: http://hdfc-security-login.info,1
"Hey Rajesh, happy birthday! Hope you have an awesome day and a great year ahead.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://yono-sbi-alert.online,1
Please find the attached bank statement for your credit card for the month of April.,0
Your Apple account has been compromised. Log in immediately to reset your password: http://yono-sbi-alert.online,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 28949. Update details: http://usps-address-update-fees.net,1
Hey! Are we still meeting for lunch today at 12 noon? Let me know.,0
Jackpot Alert: You are the winner of $977 cash! Click to transfer to your bank account: http://hdfc-security-login.info,1
Thanks for your subscription! Your receipt for order #216978 is attached. Microsoft.,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://usps-address-update-fees.net,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
"Dear customer, your ICICI Bank card has been blocked. Click here to reactivate: http://whatsapp-job-scam.xyz",1
Please find the attached bank statement for your credit card for the month of April.,0
Your monthly gas bill is overdue. Pay Rs. 17253 now at http://hdfc-security-login.info to prevent service termination.,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
"We detected a suspicious login on your Google account. If this was not you, secure your account at http://indiapost-delivery-fees.xyz",1
Your Spotify verification code is 328194. Do not share this code with anyone.,0
USPS Update: Package delivery failed due to unpaid customs fee of $441. Update details: http://yono-sbi-alert.online,1
"Hi, your Axis Bank account has been credited with INR Rs. 8050. Available balance is INR Rs. 8050.",0
Verify your Blockchain wallet recovery phrase within 24 hours to avoid losing access: http://hdfc-security-login.info,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Paytm Notice: Unused rewards points expiring today! Claim your cash back of $484 now: http://icicibank-secure.org,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Urgent: Verification required for your Facebook subscription. Click here to update your billing details: http://indiapost-delivery-fees.xyz,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Your monthly gas bill is overdue. Pay $595 now at http://whatsapp-job-scam.xyz to prevent service termination.,1
"Hey Rajesh, happy birthday! Hope you have an awesome day and a great year ahead.",0
Urgent: Verification required for your Apple subscription. Click here to update your billing details: http://verify-appleid-support.com,1
"Hey David, happy birthday! Hope you have an awesome day and a great year ahead.",0
Congratulations! You are selected for a work-from-home position. Daily wage of $202. Register: http://sbi-kyc-verify.net,1
"Your flight to Delhi is confirmed for tomorrow at 3:30 PM. Terminal 3, Gate 466441.",0
"Dear customer, your Bank of America card has been blocked. Click here to reactivate: http://indiapost-delivery-fees.xyz",1
The team meeting is rescheduled to 1:00 PM in the main conference room.,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 38297. Please call helpline: 98122-38291 immediately.",1
Hey! Are we still meeting for lunch today at 3:30 PM? Let me know.,0
Your monthly gas bill is overdue. Pay Rs. 9495 now at http://yono-sbi-alert.online to prevent service termination.,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $214. Please call helpline: 98122-38291 immediately.",1
"Hi Jessica, I've sent you the files for the project review. Let me know if you have any questions.",0
Your monthly gas bill is overdue. Pay $630 now at http://paytm-wallet-update.xyz to prevent service termination.,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Make money online with zero investment! Earn $971 every week. Sign up now: http://netflix-billing-update.xyz,1
"Your flight to London is confirmed for tomorrow at 3:30 PM. Terminal 3, Gate 649877.",0
Your monthly gas bill is overdue. Pay $118 now at http://metamask-restore-wallet.xyz to prevent service termination.,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://usps-address-update-fees.net,1
"Hey David, happy birthday! Hope you have an awesome day and a great year ahead.",0
Make money online with zero investment! Earn $260 every week. Sign up now: http://sbi-kyc-verify.net,1
Thanks for your subscription! Your receipt for order #285221 is attached. Apple.,0
Make money online with zero investment! Earn Rs. 30207 every week. Sign up now: http://metamask-restore-wallet.xyz,1
Your appointment with Dr. Emily is scheduled for Monday at 1:00 PM.,0
Lucky Winner: You have won a Google Gift Card worth Rs. 14780! Redeem your prize here: http://usps-address-update-fees.net,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Part-time home job vacancy: Earn up to Rs. 10575 per week by liking social media posts. Join Telegram: http://whatsapp-job-scam.xyz,1
We are meeting at the park at 6:15 PM. Bring your running shoes!,0
"Dear Customer, your Paytm account will be suspended. To prevent deactivation, update your KYC immediately at http://indiapost-delivery-fees.xyz",1
We are meeting at the park at 3:30 PM. Bring your running shoes!,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $391. Please call helpline: 88291-03928 immediately.",1
We are meeting at the park at 12 noon. Bring your running shoes!,0
"Dear customer, your Axis Bank card has been blocked. Click here to reactivate: http://icicibank-secure.org",1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 24967. Register: http://paytm-wallet-update.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://paytm-wallet-update.xyz to avoid shutoff.,1
We are meeting at the park at 3:30 PM. Bring your running shoes!,0
Verify your TrustWallet wallet recovery phrase within 24 hours to avoid losing access: http://icicibank-secure.org,1
Your monthly credit card statement for ICICI Bank is now available online. Log in to view it.,0
Congratulations! Your mobile number has been selected to win a free bread. Claim your reward: http://netflix-billing-update.xyz,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
You have won a lottery prize of $122 from Google! Contact customer service on WhatsApp to claim: http://whatsapp-job-scam.xyz,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
"We detected a suspicious login on your Netflix account. If this was not you, secure your account at http://usps-address-update-fees.net",1
We are meeting at the park at 9:00 AM. Bring your running shoes!,0
"We detected a suspicious login on your Facebook account. If this was not you, secure your account at http://indiapost-delivery-fees.xyz",1
The team meeting is rescheduled to 6:15 PM in the main conference room.,0
Lucky Winner: You have won a Apple Gift Card worth Rs. 22960! Redeem your prize here: http://yono-sbi-alert.online,1
Your package from FedEx is out for delivery. You can track it here: dhl.com/tracking,0
"Dear SBI Member, your ICICI Bank account will be suspended. To prevent deactivation, update your KYC immediately at http://hdfc-security-login.info",1
Hey! Are we still meeting for lunch today at 12 noon? Let me know.,0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 32743. Update details: http://whatsapp-job-scam.xyz,1
Thanks for ordering from Apple! Your item has been shipped and will arrive tomorrow.,0
Make money online with zero investment! Earn Rs. 35450 every week. Sign up now: http://yono-sbi-alert.online,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
"Dear customer, update your PAN/Aadhaar card for Paytm account to avoid deactivation: http://icicibank-secure.org",1
Please find the attached bank statement for your credit card for the month of April.,0
Axis Bank Notice: Unused rewards points expiring today! Claim your cash back of Rs. 39516 now: http://telegram-job-group.link,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
DHL Express: Your shipment from Mumbai is on hold. Resolve delivery issues at http://yono-sbi-alert.online,1
Hey! Are we still meeting for lunch today at 12 noon? Let me know.,0
Make money online with zero investment! Earn Rs. 5323 every week. Sign up now: http://netflix-billing-update.xyz,1
The team meeting is rescheduled to 1:00 PM in the main conference room.,0
Lucky Winner: You have won a Apple Gift Card worth $888! Redeem your prize here: http://verify-appleid-support.com,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
"Dear customer, your Kotak Bank card has been blocked. Click here to reactivate: http://usps-address-update-fees.net",1
"Your flight to Dubai is confirmed for tomorrow at 1:00 PM. Terminal 3, Gate 185563.",0
"Dear User, your Wells Fargo account will be suspended. To prevent deactivation, update your KYC immediately at http://verify-appleid-support.com",1
"Your flight to Mumbai is confirmed for tomorrow at 12 noon. Terminal 3, Gate 593012.",0
Action Required: Unusual sign-in attempt detected on your Bank of America account. Secure it now: http://metamask-restore-wallet.xyz,1
"Hey Amit, happy birthday! Hope you have an awesome day and a great year ahead.",0
Make money online with zero investment! Earn $321 every week. Sign up now: http://telegram-job-group.link,1
Your Amazon security code is 918417. This is only valid for 10 minutes.,0
Verify your Blockchain wallet recovery phrase within 24 hours to avoid losing access: http://sbi-kyc-verify.net,1
Thanks for your subscription! Your receipt for order #546045 is attached. Spotify.,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://verify-appleid-support.com,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
"Dear customer, update your PAN/Aadhaar card for HDFC Bank account to avoid deactivation: http://hdfc-security-login.info",1
Your transaction at HDFC Bank of Rs. Rs. 10240 was successful. Card ending in 727969.,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $298. Please call helpline: 88291-03928 immediately.",1
Your transaction at Kotak Bank of Rs. Rs. 9417 was successful. Card ending in 983494.,0
DHL Express: Your shipment from Bangalore is on hold. Resolve delivery issues at http://sbi-kyc-verify.net,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
"Dear customer, your ICICI Bank card has been blocked. Click here to reactivate: http://sbi-kyc-verify.net",1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Part-time home job vacancy: Earn up to $351 per week by liking social media posts. Join Telegram: http://paytm-wallet-update.xyz,1
Your monthly credit card statement for SBI is now available online. Log in to view it.,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://verify-appleid-support.com,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
Part-time home job vacancy: Earn up to $543 per week by liking social media posts. Join Telegram: http://usps-address-update-fees.net,1
The team meeting is rescheduled to 6:15 PM in the main conference room.,0
Lucky Winner: You have won a Netflix Gift Card worth $603! Redeem your prize here: http://netflix-billing-update.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Earn Rs. 6593 daily by working part-time. No experience required. Start immediately on WhatsApp: http://verify-appleid-support.com,1
Hey! Are we still meeting for lunch today at 9:00 AM? Let me know.,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://sbi-kyc-verify.net to avoid shutoff.,1
"Hey Priya, happy birthday! Hope you have an awesome day and a great year ahead.",0
Make money online with zero investment! Earn $241 every week. Sign up now: http://sbi-kyc-verify.net,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Alert: Your Chase netbanking access is blocked due to suspicious activity. Verify details now: http://paytm-wallet-update.xyz,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Action Required: Unusual sign-in attempt detected on your ICICI Bank account. Secure it now: http://verify-appleid-support.com,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://usps-address-update-fees.net,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
Action Required: Unusual sign-in attempt detected on your YONO SBI account. Secure it now: http://icicibank-secure.org,1
"Your flight to London is confirmed for tomorrow at 1:00 PM. Terminal 3, Gate 171660.",0
You have won a lottery prize of $715 from DHL! Contact customer service on WhatsApp to claim: http://whatsapp-job-scam.xyz,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Action Required: Unusual sign-in attempt detected on your Wells Fargo account. Secure it now: http://netflix-billing-update.xyz,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Congratulations! Your mobile number has been selected to win a free milk. Claim your reward: http://icicibank-secure.org,1
Your DHL verification code is 269560. Do not share this code with anyone.,0
Earn Rs. 26872 daily by working part-time. No experience required. Start immediately on WhatsApp: http://usps-address-update-fees.net,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Jackpot Alert: You are the winner of $139 cash! Click to transfer to your bank account: http://metamask-restore-wallet.xyz,1
Thanks for ordering from India Post! Your item has been shipped and will arrive tomorrow.,0
Security Alert: A login attempt was made on your Coinbase from Bangalore. Confirm seed phrase: http://paytm-wallet-update.xyz,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
USPS Update: Package delivery failed due to unpaid customs fee of $943. Update details: http://icicibank-secure.org,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
"We detected a suspicious login on your Apple account. If this was not you, secure your account at http://indiapost-delivery-fees.xyz",1
Your transaction at Wells Fargo of Rs. Rs. 10945 was successful. Card ending in 958806.,0
Verify your Coinbase wallet recovery phrase within 24 hours to avoid losing access: http://sbi-kyc-verify.net,1
Can you pick up some coffee and eggs on your way home? Thanks!,0
USPS Update: Package delivery failed due to unpaid customs fee of $922. Update details: http://verify-appleid-support.com,1
We are meeting at the park at 3:30 PM. Bring your running shoes!,0
Security Alert: A login attempt was made on your Blockchain from Mumbai. Confirm seed phrase: http://usps-address-update-fees.net,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Lucky Winner: You have won a DHL Gift Card worth $515! Redeem your prize here: http://yono-sbi-alert.online,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Lucky Winner: You have won a Apple Gift Card worth $754! Redeem your prize here: http://verify-appleid-support.com,1
"Hey Sharma, happy birthday! Hope you have an awesome day and a great year ahead.",0
Your monthly gas bill is overdue. Pay Rs. 22231 now at http://icicibank-secure.org to prevent service termination.,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
"Dear customer, your Paytm card has been blocked. Click here to reactivate: http://whatsapp-job-scam.xyz",1
"Hey Rajesh, happy birthday! Hope you have an awesome day and a great year ahead.",0
Lucky Winner: You have won a Google Gift Card worth $364! Redeem your prize here: http://yono-sbi-alert.online,1
Your appointment with Dr. David is scheduled for Monday at 1:00 PM.,0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 14852. Update details: http://hdfc-security-login.info,1
We are meeting at the park at 12 noon. Bring your running shoes!,0
Jackpot Alert: You are the winner of $200 cash! Click to transfer to your bank account: http://indiapost-delivery-fees.xyz,1
"Hello, this is to inform you that your delivery from India Post will arrive today between 2 PM and 5 PM.",0
Lucky Winner: You have won a Spotify Gift Card worth $544! Redeem your prize here: http://yono-sbi-alert.online,1
Thanks for your subscription! Your receipt for order #442148 is attached. India Post.,0
Security Alert: A login attempt was made on your Metamask from Dubai. Confirm seed phrase: http://usps-address-update-fees.net,1
Your Apple verification code is 188116. Do not share this code with anyone.,0
Urgent: Verification required for your FedEx subscription. Click here to update your billing details: http://icicibank-secure.org,1
Can you pick up some bread and eggs on your way home? Thanks!,0
Verify your Blockchain wallet recovery phrase within 24 hours to avoid losing access: http://sbi-kyc-verify.net,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
"Dear customer, update your PAN/Aadhaar card for Bank of America account to avoid deactivation: http://yono-sbi-alert.online",1
"Hello, this is to inform you that your delivery from Microsoft will arrive today between 2 PM and 5 PM.",0
Your Facebook account has been compromised. Log in immediately to reset your password: http://telegram-job-group.link,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
"Dear customer, update your PAN/Aadhaar card for Wells Fargo account to avoid deactivation: http://yono-sbi-alert.online",1
Your appointment with Dr. Amit is scheduled for Monday at 9:00 AM.,0
Make money online with zero investment! Earn Rs. 27705 every week. Sign up now: http://whatsapp-job-scam.xyz,1
Your FedEx security code is 485450. This is only valid for 10 minutes.,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $764. Please call helpline: 98122-38291 immediately.",1
Your appointment with Dr. Sarah is scheduled for Monday at 3:30 PM.,0
Earn $745 daily by working part-time. No experience required. Start immediately on WhatsApp: http://yono-sbi-alert.online,1
"Your flight to Delhi is confirmed for tomorrow at 9:00 AM. Terminal 3, Gate 826656.",0
Action Required: Unusual sign-in attempt detected on your Wells Fargo account. Secure it now: http://metamask-restore-wallet.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Congratulations! Your mobile number has been selected to win a free grocery. Claim your reward: http://indiapost-delivery-fees.xyz,1
Your monthly credit card statement for Wells Fargo is now available online. Log in to view it.,0
Kotak Bank Notice: Unused rewards points expiring today! Claim your cash back of Rs. 22603 now: http://usps-address-update-fees.net,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://hdfc-security-login.info to avoid shutoff.,1
Your Facebook verification code is 624483. Do not share this code with anyone.,0
DHL Express: Your shipment from Chicago is on hold. Resolve delivery issues at http://sbi-kyc-verify.net,1
Your monthly credit card statement for ICICI Bank is now available online. Log in to view it.,0
"Dear User, your YONO SBI account will be suspended. To prevent deactivation, update your KYC immediately at http://indiapost-delivery-fees.xyz",1
Thanks for your subscription! Your receipt for order #181515 is attached. Google.,0
Alert: Your Kotak Bank netbanking access is blocked due to suspicious activity. Verify details now: http://verify-appleid-support.com,1
Your Apple security code is 444567. This is only valid for 10 minutes.,0
USPS Update: Package delivery failed due to unpaid customs fee of $65. Update details: http://telegram-job-group.link,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Bank of America Notice: Unused rewards points expiring today! Claim your cash back of Rs. 12059 now: http://indiapost-delivery-fees.xyz,1
We are meeting at the park at 6:15 PM. Bring your running shoes!,0
Security Alert: A login attempt was made on your Blockchain from Mumbai. Confirm seed phrase: http://whatsapp-job-scam.xyz,1
Your appointment with Dr. Sharma is scheduled for Monday at 6:15 PM.,0
Congratulations! You are selected for a work-from-home position. Daily wage of $86. Register: http://whatsapp-job-scam.xyz,1
Your package from Spotify is out for delivery. You can track it here: amazon.com/track,0
Action Required: Unusual sign-in attempt detected on your Chase account. Secure it now: http://metamask-restore-wallet.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Your India Post account has been compromised. Log in immediately to reset your password: http://paytm-wallet-update.xyz,1
Your Facebook security code is 792947. This is only valid for 10 minutes.,0
Congratulations! Your mobile number has been selected to win a free coffee. Claim your reward: http://indiapost-delivery-fees.xyz,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://verify-appleid-support.com to avoid shutoff.,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
Lucky Winner: You have won a India Post Gift Card worth $825! Redeem your prize here: http://icicibank-secure.org,1
"Hi Priya, I've sent you the files for the project review. Let me know if you have any questions.",0
Alert: Your Wells Fargo netbanking access is blocked due to suspicious activity. Verify details now: http://hdfc-security-login.info,1
"Hi John, I've sent you the files for the project review. Let me know if you have any questions.",0
You have won a lottery prize of $502 from India Post! Contact customer service on WhatsApp to claim: http://metamask-restore-wallet.xyz,1
"Hey Smith, happy birthday! Hope you have an awesome day and a great year ahead.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://whatsapp-job-scam.xyz to avoid shutoff.,1
"Hello, this is to inform you that your delivery from India Post will arrive today between 2 PM and 5 PM.",0
Jackpot Alert: You are the winner of Rs. 26029 cash! Click to transfer to your bank account: http://paytm-wallet-update.xyz,1
The team meeting is rescheduled to 3:30 PM in the main conference room.,0
"Dear Customer, your Paytm account will be suspended. To prevent deactivation, update your KYC immediately at http://netflix-billing-update.xyz",1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Congratulations! Your mobile number has been selected to win a free bread. Claim your reward: http://yono-sbi-alert.online,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
Congratulations! You are selected for a work-from-home position. Daily wage of $969. Register: http://usps-address-update-fees.net,1
Your appointment with Dr. Emily is scheduled for Monday at 12 noon.,0
Your monthly gas bill is overdue. Pay Rs. 8798 now at http://verify-appleid-support.com to prevent service termination.,1
"Your flight to Mumbai is confirmed for tomorrow at 3:30 PM. Terminal 3, Gate 579328.",0
"Dear customer, update your PAN/Aadhaar card for ICICI Bank account to avoid deactivation: http://verify-appleid-support.com",1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
"Dear customer, update your PAN/Aadhaar card for Paytm account to avoid deactivation: http://yono-sbi-alert.online",1
We are meeting at the park at 1:00 PM. Bring your running shoes!,0
Verify your Metamask wallet recovery phrase within 24 hours to avoid losing access: http://paytm-wallet-update.xyz,1
Your monthly credit card statement for SBI is now available online. Log in to view it.,0
"Dear customer, update your PAN/Aadhaar card for Paytm account to avoid deactivation: http://indiapost-delivery-fees.xyz",1
Your appointment with Dr. Smith is scheduled for Monday at 12 noon.,0
Make money online with zero investment! Earn $388 every week. Sign up now: http://telegram-job-group.link,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
USPS Update: Package delivery failed due to unpaid customs fee of $478. Update details: http://whatsapp-job-scam.xyz,1
"Hello, this is to inform you that your delivery from DHL will arrive today between 2 PM and 5 PM.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://verify-appleid-support.com,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Jackpot Alert: You are the winner of $812 cash! Click to transfer to your bank account: http://verify-appleid-support.com,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://indiapost-delivery-fees.xyz,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Action Required: Unusual sign-in attempt detected on your Paytm account. Secure it now: http://sbi-kyc-verify.net,1
"Hi John, I've sent you the files for the project review. Let me know if you have any questions.",0
Lucky Winner: You have won a Facebook Gift Card worth Rs. 4077! Redeem your prize here: http://yono-sbi-alert.online,1
"Hey Priya, happy birthday! Hope you have an awesome day and a great year ahead.",0
Jackpot Alert: You are the winner of Rs. 33461 cash! Click to transfer to your bank account: http://whatsapp-job-scam.xyz,1
"Hello, this is to inform you that your delivery from Apple will arrive today between 2 PM and 5 PM.",0
DHL Express: Your shipment from London is on hold. Resolve delivery issues at http://usps-address-update-fees.net,1
Hey! Are we still meeting for lunch today at 12 noon? Let me know.,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://metamask-restore-wallet.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
"Dear SBI Member, your YONO SBI account will be suspended. To prevent deactivation, update your KYC immediately at http://hdfc-security-login.info",1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Lucky Winner: You have won a Apple Gift Card worth Rs. 6418! Redeem your prize here: http://hdfc-security-login.info,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Lucky Winner: You have won a Spotify Gift Card worth Rs. 43417! Redeem your prize here: http://sbi-kyc-verify.net,1
Hey! Are we still meeting for lunch today at 3:30 PM? Let me know.,0
Part-time home job vacancy: Earn up to Rs. 49089 per week by liking social media posts. Join Telegram: http://hdfc-security-login.info,1
We are meeting at the park at 6:15 PM. Bring your running shoes!,0
Congratulations! You are selected for a work-from-home position. Daily wage of $320. Register: http://indiapost-delivery-fees.xyz,1
"Hi David, I've sent you the files for the project review. Let me know if you have any questions.",0
"We detected a suspicious login on your Amazon account. If this was not you, secure your account at http://netflix-billing-update.xyz",1
Please find the attached bank statement for your credit card for the month of April.,0
Earn Rs. 42672 daily by working part-time. No experience required. Start immediately on WhatsApp: http://yono-sbi-alert.online,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Your India Post account has been compromised. Log in immediately to reset your password: http://indiapost-delivery-fees.xyz,1
We are meeting at the park at 6:15 PM. Bring your running shoes!,0
Congratulations! You are selected for a work-from-home position. Daily wage of $377. Register: http://verify-appleid-support.com,1
"Hi Jessica, I've sent you the files for the project review. Let me know if you have any questions.",0
Security Alert: A login attempt was made on your Metamask from Mumbai. Confirm seed phrase: http://usps-address-update-fees.net,1
We are meeting at the park at 12 noon. Bring your running shoes!,0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 2682. Update details: http://paytm-wallet-update.xyz,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Action Required: Unusual sign-in attempt detected on your Bank of America account. Secure it now: http://verify-appleid-support.com,1
Thanks for ordering from DHL! Your item has been shipped and will arrive tomorrow.,0
You have won a lottery prize of Rs. 24106 from Google! Contact customer service on WhatsApp to claim: http://telegram-job-group.link,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://whatsapp-job-scam.xyz to avoid shutoff.,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
DHL Express: Your shipment from Bangalore is on hold. Resolve delivery issues at http://usps-address-update-fees.net,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://sbi-kyc-verify.net to avoid shutoff.,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 18004. Please call helpline: 88291-03928 immediately.",1
Thanks for ordering from FedEx! Your item has been shipped and will arrive tomorrow.,0
Congratulations! Your mobile number has been selected to win a free grocery. Claim your reward: http://verify-appleid-support.com,1
