text,label
Alert: Your Chase netbanking access is blocked due to suspicious activity. Verify details now: http://telegram-job-group.link,1
Your transaction at Bank of America of Rs. 3734.00 was successful. Card ending in 395183.,0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 33746. Register: http://icicibank-secure.org,1
Your package from Apple is out for delivery. You can track it here: dhl.com/tracking,0
DHL Express: Your shipment from Chicago is on hold. Resolve delivery issues at http://hdfc-security-login.info,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Earn $805 daily by working part-time. No experience required. Start immediately on WhatsApp: http://icicibank-secure.org,1
"Your flight to Mumbai is confirmed for tomorrow at 12 noon. Terminal 3, Gate 136416.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://netflix-billing-update.xyz,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
"Dear customer, update your PAN/Aadhaar card for Paytm account to avoid deactivation: http://indiapost-delivery-fees.xyz",1
Your package from Spotify is out for delivery. You can track it here: google.com,0
Earn $648 daily by working part-time. No experience required. Start immediately on WhatsApp: http://telegram-job-group.link,1
"Hi, your YONO SBI account has been credited with INR 1293.00. Available balance is INR 1293.00.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://icicibank-secure.org to avoid shutoff.,1
The team meeting is rescheduled to 1:00 PM in the main conference room.,0
You have won a lottery prize of Rs. 38493 from Google! Contact customer service on WhatsApp to claim: http://metamask-restore-wallet.xyz,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 44675. Register: http://netflix-billing-update.xyz,1
"Hi David, I've sent you the files for the project review. Let me know if you have any questions.",0
"We detected a suspicious login on your FedEx account. If this was not you, secure your account at http://whatsapp-job-scam.xyz",1
Your DHL security code is 153541. This is only valid for 10 minutes.,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://yono-sbi-alert.online to avoid shutoff.,1
Your package from Facebook is out for delivery. You can track it here: google.com,0
Action Required: Unusual sign-in attempt detected on your ICICI Bank account. Secure it now: http://usps-address-update-fees.net,1
Please find the attached bank statement for your credit card for the month of April.,0
Chase Notice: Unused rewards points expiring today! Claim your cash back of $333 now: http://whatsapp-job-scam.xyz,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 46512. Please call helpline: 88291-03928 immediately.",1
The team meeting is rescheduled to 12 noon in the main conference room.,0
Paytm Notice: Unused rewards points expiring today! Claim your cash back of Rs. 17594 now: http://telegram-job-group.link,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
"We detected a suspicious login on your Apple account. If this was not you, secure your account at http://icicibank-secure.org",1
Can you pick up some grocery and eggs on your way home? Thanks!,0
Jackpot Alert: You are the winner of Rs. 15783 cash! Click to transfer to your bank account: http://paytm-wallet-update.xyz,1
"Hello, this is to inform you that your delivery from Netflix will arrive today between 2 PM and 5 PM.",0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 10941. Update details: http://metamask-restore-wallet.xyz,1
Thanks for your subscription! Your receipt for order #372878 is attached. Facebook.,0
Your Google account has been compromised. Log in immediately to reset your password: http://icicibank-secure.org,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
"Dear Client, your ICICI Bank account will be suspended. To prevent deactivation, update your KYC immediately at http://hdfc-security-login.info",1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://whatsapp-job-scam.xyz to avoid shutoff.,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Your monthly gas bill is overdue. Pay Rs. 20654 now at http://usps-address-update-fees.net to prevent service termination.,1
We are meeting at the park at 9:00 AM. Bring your running shoes!,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://telegram-job-group.link to avoid shutoff.,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
"We detected a suspicious login on your Microsoft account. If this was not you, secure your account at http://sbi-kyc-verify.net",1
Your package from Apple is out for delivery. You can track it here: google.com,0
Part-time home job vacancy: Earn up to Rs. 21833 per week by liking social media posts. Join Telegram: http://sbi-kyc-verify.net,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://telegram-job-group.link,1
"Your flight to Chicago is confirmed for tomorrow at 9:00 AM. Terminal 3, Gate 417314.",0
"Dear Cardholder, your YONO SBI account will be suspended. To prevent deactivation, update your KYC immediately at http://paytm-wallet-update.xyz",1
Your package from Apple is out for delivery. You can track it here: github.com,0
Verify your Coinbase wallet recovery phrase within 24 hours to avoid losing access: http://usps-address-update-fees.net,1
Hey! Are we still meeting for lunch today at 12 noon? Let me know.,0
DHL Express: Your shipment from Mumbai is on hold. Resolve delivery issues at http://paytm-wallet-update.xyz,1
Your appointment with Dr. Rajesh is scheduled for Monday at 3:30 PM.,0
"Dear customer, update your PAN/Aadhaar card for YONO SBI account to avoid deactivation: http://whatsapp-job-scam.xyz",1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $860. Please call helpline: 72019-38291 immediately.",1
Your monthly credit card statement for SBI is now available online. Log in to view it.,0
USPS Update: Package delivery failed due to unpaid customs fee of $188. Update details: http://indiapost-delivery-fees.xyz,1
Hey! Are we still meeting for lunch today at 3:30 PM? Let me know.,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://netflix-billing-update.xyz,1
Please find the attached bank statement for your credit card for the month of April.,0
Alert: Your HDFC Bank netbanking access is blocked due to suspicious activity. Verify details now: http://yono-sbi-alert.online,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Action Required: Unusual sign-in attempt detected on your Chase account. Secure it now: http://paytm-wallet-update.xyz,1
Thanks for your subscription! Your receipt for order #145875 is attached. Amazon.,0
"Dear SBI Member, your Kotak Bank account will be suspended. To prevent deactivation, update your KYC immediately at http://verify-appleid-support.com",1
"Hey Emily, happy birthday! Hope you have an awesome day and a great year ahead.",0
Urgent: Verification required for your Google subscription. Click here to update your billing details: http://yono-sbi-alert.online,1
Thanks for your subscription! Your receipt for order #524669 is attached. DHL.,0
Urgent: Verification required for your DHL subscription. Click here to update your billing details: http://hdfc-security-login.info,1
Your transaction at Paytm of Rs. 857.00 was successful. Card ending in 712871.,0
Congratulations! You are selected for a work-from-home position. Daily wage of $686. Register: http://indiapost-delivery-fees.xyz,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Kotak Bank Notice: Unused rewards points expiring today! Claim your cash back of $432 now: http://metamask-restore-wallet.xyz,1
We are meeting at the park at 9:00 AM. Bring your running shoes!,0
DHL Express: Your shipment from London is on hold. Resolve delivery issues at http://icicibank-secure.org,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Alert: Your Wells Fargo netbanking access is blocked due to suspicious activity. Verify details now: http://telegram-job-group.link,1
"Hello, this is to inform you that your delivery from Spotify will arrive today between 2 PM and 5 PM.",0
Urgent: Verification required for your India Post subscription. Click here to update your billing details: http://metamask-restore-wallet.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
USPS Update: Package delivery failed due to unpaid customs fee of $648. Update details: http://metamask-restore-wallet.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Verify your Blockchain wallet recovery phrase within 24 hours to avoid losing access: http://metamask-restore-wallet.xyz,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 29500. Update details: http://netflix-billing-update.xyz,1
The team meeting is rescheduled to 9:00 AM in the main conference room.,0
Verify your Metamask wallet recovery phrase within 24 hours to avoid losing access: http://metamask-restore-wallet.xyz,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Make money online with zero investment! Earn Rs. 19122 every week. Sign up now: http://indiapost-delivery-fees.xyz,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Verify your TrustWallet wallet recovery phrase within 24 hours to avoid losing access: http://icicibank-secure.org,1
Your monthly credit card statement for YONO SBI is now available online. Log in to view it.,0
Jackpot Alert: You are the winner of $614 cash! Click to transfer to your bank account: http://verify-appleid-support.com,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
"Dear customer, your Kotak Bank card has been blocked. Click here to reactivate: http://hdfc-security-login.info",1
Your Apple verification code is 674537. Do not share this code with anyone.,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://whatsapp-job-scam.xyz to avoid shutoff.,1
Your package from Netflix is out for delivery. You can track it here: github.com,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://yono-sbi-alert.online,1
Your appointment with Dr. Priya is scheduled for Monday at 3:30 PM.,0
Lucky Winner: You have won a DHL Gift Card worth Rs. 15719! Redeem your prize here: http://metamask-restore-wallet.xyz,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
You have won a lottery prize of Rs. 44602 from Amazon! Contact customer service on WhatsApp to claim: http://icicibank-secure.org,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://usps-address-update-fees.net to avoid shutoff.,1
"Hi John, I've sent you the files for the project review. Let me know if you have any questions.",0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 4213. Register: http://netflix-billing-update.xyz,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
"Dear customer, update your PAN/Aadhaar card for Kotak Bank account to avoid deactivation: http://whatsapp-job-scam.xyz",1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Jackpot Alert: You are the winner of $848 cash! Click to transfer to your bank account: http://metamask-restore-wallet.xyz,1
"Hi Sharma, I've sent you the files for the project review. Let me know if you have any questions.",0
"Dear Customer, your Bank of America account will be suspended. To prevent deactivation, update your KYC immediately at http://netflix-billing-update.xyz",1
Can you pick up some bread and eggs on your way home? Thanks!,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://metamask-restore-wallet.xyz,1
Your package from Apple is out for delivery. You can track it here: google.com,0
Urgent: Verification required for your Apple subscription. Click here to update your billing details: http://icicibank-secure.org,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Kotak Bank Notice: Unused rewards points expiring today! Claim your cash back of Rs. 28692 now: http://icicibank-secure.org,1
Please find the attached bank statement for your credit card for the month of April.,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $160. Please call helpline: 98122-38291 immediately.",1
Please find the attached bank statement for your credit card for the month of April.,0
"Dear customer, update your PAN/Aadhaar card for SBI account to avoid deactivation: http://indiapost-delivery-fees.xyz",1
Your monthly credit card statement for SBI is now available online. Log in to view it.,0
Your Spotify account has been compromised. Log in immediately to reset your password: http://whatsapp-job-scam.xyz,1
"Hi Rajesh, I've sent you the files for the project review. Let me know if you have any questions.",0
"We detected a suspicious login on your Amazon account. If this was not you, secure your account at http://hdfc-security-login.info",1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Urgent: Verification required for your Amazon subscription. Click here to update your billing details: http://metamask-restore-wallet.xyz,1
Can you pick up some bread and eggs on your way home? Thanks!,0
Make money online with zero investment! Earn $187 every week. Sign up now: http://metamask-restore-wallet.xyz,1
"Hello, this is to inform you that your delivery from DHL will arrive today between 2 PM and 5 PM.",0
ICICI Bank Notice: Unused rewards points expiring today! Claim your cash back of $480 now: http://icicibank-secure.org,1
Your appointment with Dr. Jessica is scheduled for Monday at 1:00 PM.,0
You have won a lottery prize of $94 from DHL! Contact customer service on WhatsApp to claim: http://paytm-wallet-update.xyz,1
"Hi, your Paytm account has been credited with INR Rs. 13367. Available balance is INR Rs. 13367.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://hdfc-security-login.info,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Congratulations! Your mobile number has been selected to win a free grocery. Claim your reward: http://usps-address-update-fees.net,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Make money online with zero investment! Earn Rs. 41524 every week. Sign up now: http://whatsapp-job-scam.xyz,1
"Hello, this is to inform you that your delivery from Microsoft will arrive today between 2 PM and 5 PM.",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 48742. Please call helpline: 72019-38291 immediately.",1
Your Netflix security code is 903098. This is only valid for 10 minutes.,0
Your monthly gas bill is overdue. Pay Rs. 31610 now at http://hdfc-security-login.info to prevent service termination.,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
Congratulations! You are selected for a work-from-home position. Daily wage of $242. Register: http://sbi-kyc-verify.net,1
"Hi, your Chase account has been credited with INR Rs. 3568. Available balance is INR Rs. 3568.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://sbi-kyc-verify.net,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
"Dear customer, your Axis Bank card has been blocked. Click here to reactivate: http://indiapost-delivery-fees.xyz",1
Your package from Apple is out for delivery. You can track it here: fedex.com/track,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://yono-sbi-alert.online,1
"Hey John, happy birthday! Hope you have an awesome day and a great year ahead.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://hdfc-security-login.info to avoid shutoff.,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
DHL Express: Your shipment from New York is on hold. Resolve delivery issues at http://hdfc-security-login.info,1
Thanks for ordering from India Post! Your item has been shipped and will arrive tomorrow.,0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 14867. Update details: http://whatsapp-job-scam.xyz,1
Thanks for your subscription! Your receipt for order #848171 is attached. Netflix.,0
"Dear Customer, your SBI account will be suspended. To prevent deactivation, update your KYC immediately at http://verify-appleid-support.com",1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Your monthly gas bill is overdue. Pay $891 now at http://paytm-wallet-update.xyz to prevent service termination.,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Make money online with zero investment! Earn $810 every week. Sign up now: http://icicibank-secure.org,1
"Hey Rajesh, happy birthday! Hope you have an awesome day and a great year ahead.",0
Make money online with zero investment! Earn Rs. 7324 every week. Sign up now: http://whatsapp-job-scam.xyz,1
"Hi Smith, I've sent you the files for the project review. Let me know if you have any questions.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://verify-appleid-support.com,1
Your monthly credit card statement for Axis Bank is now available online. Log in to view it.,0
"Dear customer, your Chase card has been blocked. Click here to reactivate: http://icicibank-secure.org",1
"Hello, this is to inform you that your delivery from Amazon will arrive today between 2 PM and 5 PM.",0
"Dear customer, update your PAN/Aadhaar card for Paytm account to avoid deactivation: http://telegram-job-group.link",1
Please find the attached bank statement for your credit card for the month of April.,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://indiapost-delivery-fees.xyz to avoid shutoff.,1
Your monthly credit card statement for ICICI Bank is now available online. Log in to view it.,0
"We detected a suspicious login on your Apple account. If this was not you, secure your account at http://telegram-job-group.link",1
We are meeting at the park at 6:15 PM. Bring your running shoes!,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://sbi-kyc-verify.net,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://netflix-billing-update.xyz,1
Thanks for your subscription! Your receipt for order #249782 is attached. DHL.,0
Your Spotify account has been compromised. Log in immediately to reset your password: http://metamask-restore-wallet.xyz,1
Your package from Amazon is out for delivery. You can track it here: amazon.com/track,0
Action Required: Unusual sign-in attempt detected on your Axis Bank account. Secure it now: http://paytm-wallet-update.xyz,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 21613. Please call helpline: 88291-03928 immediately.",1
"Hey, just checking in to see how your mom is doing after the surgery.",0
DHL Express: Your shipment from Dubai is on hold. Resolve delivery issues at http://verify-appleid-support.com,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Urgent: Verification required for your Google subscription. Click here to update your billing details: http://sbi-kyc-verify.net,1
Your Google verification code is 182338. Do not share this code with anyone.,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://usps-address-update-fees.net to avoid shutoff.,1
Your appointment with Dr. Emily is scheduled for Monday at 3:30 PM.,0
Verify your Coinbase wallet recovery phrase within 24 hours to avoid losing access: http://verify-appleid-support.com,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
You have won a lottery prize of Rs. 48721 from Facebook! Contact customer service on WhatsApp to claim: http://yono-sbi-alert.online,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
"Dear customer, your Paytm card has been blocked. Click here to reactivate: http://whatsapp-job-scam.xyz",1
Thanks for your subscription! Your receipt for order #518071 is attached. India Post.,0
"Dear customer, your SBI card has been blocked. Click here to reactivate: http://usps-address-update-fees.net",1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Your monthly gas bill is overdue. Pay $536 now at http://yono-sbi-alert.online to prevent service termination.,1
Your Netflix security code is 723516. This is only valid for 10 minutes.,0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 25111. Register: http://indiapost-delivery-fees.xyz,1
Your Amazon security code is 956214. This is only valid for 10 minutes.,0
Congratulations! Your mobile number has been selected to win a free milk. Claim your reward: http://verify-appleid-support.com,1
The team meeting is rescheduled to 12 noon in the main conference room.,0
"We detected a suspicious login on your FedEx account. If this was not you, secure your account at http://hdfc-security-login.info",1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 7783. Register: http://icicibank-secure.org,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
Verify your Blockchain wallet recovery phrase within 24 hours to avoid losing access: http://usps-address-update-fees.net,1
The team meeting is rescheduled to 6:15 PM in the main conference room.,0
"Dear customer, update your PAN/Aadhaar card for ICICI Bank account to avoid deactivation: http://telegram-job-group.link",1
The team meeting is rescheduled to 9:00 AM in the main conference room.,0
Your monthly gas bill is overdue. Pay $421 now at http://sbi-kyc-verify.net to prevent service termination.,1
Hey! Are we still meeting for lunch today at 3:30 PM? Let me know.,0
DHL Express: Your shipment from Chicago is on hold. Resolve delivery issues at http://netflix-billing-update.xyz,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Part-time home job vacancy: Earn up to $643 per week by liking social media posts. Join Telegram: http://whatsapp-job-scam.xyz,1
Thanks for your subscription! Your receipt for order #557500 is attached. Apple.,0
DHL Express: Your shipment from Bangalore is on hold. Resolve delivery issues at http://yono-sbi-alert.online,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
Jackpot Alert: You are the winner of Rs. 45411 cash! Click to transfer to your bank account: http://telegram-job-group.link,1
Hey! Are we still meeting for lunch today at 3:30 PM? Let me know.,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://usps-address-update-fees.net,1
Thanks for ordering from India Post! Your item has been shipped and will arrive tomorrow.,0
"Dear customer, your YONO SBI card has been blocked. Click here to reactivate: http://icicibank-secure.org",1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
Part-time home job vacancy: Earn up to Rs. 4972 per week by liking social media posts. Join Telegram: http://telegram-job-group.link,1
Hey! Are we still meeting for lunch today at 6:15 PM? Let me know.,0
Congratulations! Your mobile number has been selected to win a free grocery. Claim your reward: http://icicibank-secure.org,1
The team meeting is rescheduled to 3:30 PM in the main conference room.,0
Part-time home job vacancy: Earn up to $138 per week by liking social media posts. Join Telegram: http://telegram-job-group.link,1
The team meeting is rescheduled to 9:00 AM in the main conference room.,0
"Dear User, your Kotak Bank account will be suspended. To prevent deactivation, update your KYC immediately at http://yono-sbi-alert.online",1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
Your monthly gas bill is overdue. Pay Rs. 38907 now at http://icicibank-secure.org to prevent service termination.,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Action Required: Unusual sign-in attempt detected on your ICICI Bank account. Secure it now: http://hdfc-security-login.info,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
HDFC Bank Notice: Unused rewards points expiring today! Claim your cash back of Rs. 8488 now: http://metamask-restore-wallet.xyz,1
Thanks for your subscription! Your receipt for order #304177 is attached. Google.,0
Congratulations! Your mobile number has been selected to win a free coffee. Claim your reward: http://yono-sbi-alert.online,1
We are meeting at the park at 1:00 PM. Bring your running shoes!,0
Urgent: Verification required for your India Post subscription. Click here to update your billing details: http://netflix-billing-update.xyz,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
Urgent: Verification required for your DHL subscription. Click here to update your billing details: http://metamask-restore-wallet.xyz,1
"Hi John, I've sent you the files for the project review. Let me know if you have any questions.",0
Action Required: Unusual sign-in attempt detected on your ICICI Bank account. Secure it now: http://telegram-job-group.link,1
"Hello, this is to inform you that your delivery from Netflix will arrive today between 2 PM and 5 PM.",0
Security Alert: A login attempt was made on your Blockchain from Dubai. Confirm seed phrase: http://verify-appleid-support.com,1
Your appointment with Dr. Sharma is scheduled for Monday at 9:00 AM.,0
Your Google account has been compromised. Log in immediately to reset your password: http://whatsapp-job-scam.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Your Google account has been compromised. Log in immediately to reset your password: http://indiapost-delivery-fees.xyz,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://whatsapp-job-scam.xyz,1
Your monthly credit card statement for Chase is now available online. Log in to view it.,0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 18196. Update details: http://icicibank-secure.org,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Your Google account has been compromised. Log in immediately to reset your password: http://metamask-restore-wallet.xyz,1
Hey! Are we still meeting for lunch today at 6:15 PM? Let me know.,0
"Dear customer, your ICICI Bank card has been blocked. Click here to reactivate: http://whatsapp-job-scam.xyz",1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Verify your Coinbase wallet recovery phrase within 24 hours to avoid losing access: http://metamask-restore-wallet.xyz,1
We are meeting at the park at 12 noon. Bring your running shoes!,0
SBI Notice: Unused rewards points expiring today! Claim your cash back of $295 now: http://metamask-restore-wallet.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
You have won a lottery prize of Rs. 38081 from Google! Contact customer service on WhatsApp to claim: http://sbi-kyc-verify.net,1
"Hi, your Chase account has been credited with INR 1044.00. Available balance is INR 1044.00.",0
Verify your Coinbase wallet recovery phrase within 24 hours to avoid losing access: http://netflix-billing-update.xyz,1
Please find the attached bank statement for your credit card for the month of April.,0
Urgent: Verification required for your Netflix subscription. Click here to update your billing details: http://paytm-wallet-update.xyz,1
Hey! Are we still meeting for lunch today at 3:30 PM? Let me know.,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://netflix-billing-update.xyz to avoid shutoff.,1
Your appointment with Dr. Priya is scheduled for Monday at 3:30 PM.,0
Security Alert: A login attempt was made on your TrustWallet from London. Confirm seed phrase: http://verify-appleid-support.com,1
We are meeting at the park at 3:30 PM. Bring your running shoes!,0
Jackpot Alert: You are the winner of $680 cash! Click to transfer to your bank account: http://whatsapp-job-scam.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://indiapost-delivery-fees.xyz to avoid shutoff.,1
Your package from India Post is out for delivery. You can track it here: github.com,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://yono-sbi-alert.online to avoid shutoff.,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
"We detected a suspicious login on your Spotify account. If this was not you, secure your account at http://yono-sbi-alert.online",1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 36993. Please call helpline: 72019-38291 immediately.",1
Your Microsoft verification code is 135362. Do not share this code with anyone.,0
You have won a lottery prize of $444 from Apple! Contact customer service on WhatsApp to claim: http://indiapost-delivery-fees.xyz,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
USPS Update: Package delivery failed due to unpaid customs fee of $547. Update details: http://yono-sbi-alert.online,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Your monthly gas bill is overdue. Pay $161 now at http://sbi-kyc-verify.net to prevent service termination.,1
"Hey Priya, happy birthday! Hope you have an awesome day and a great year ahead.",0
"Dear customer, update your PAN/Aadhaar card for YONO SBI account to avoid deactivation: http://whatsapp-job-scam.xyz",1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
DHL Express: Your shipment from Mumbai is on hold. Resolve delivery issues at http://netflix-billing-update.xyz,1
"Hi John, I've sent you the files for the project review. Let me know if you have any questions.",0
Congratulations! You are selected for a work-from-home position. Daily wage of $242. Register: http://usps-address-update-fees.net,1
We are meeting at the park at 1:00 PM. Bring your running shoes!,0
Bank of America Notice: Unused rewards points expiring today! Claim your cash back of Rs. 28282 now: http://paytm-wallet-update.xyz,1
Your Microsoft verification code is 413681. Do not share this code with anyone.,0
Action Required: Unusual sign-in attempt detected on your Paytm account. Secure it now: http://metamask-restore-wallet.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Congratulations! You are selected for a work-from-home position. Daily wage of $364. Register: http://whatsapp-job-scam.xyz,1
Your monthly credit card statement for Axis Bank is now available online. Log in to view it.,0
"Dear customer, update your PAN/Aadhaar card for YONO SBI account to avoid deactivation: http://paytm-wallet-update.xyz",1
Your appointment with Dr. John is scheduled for Monday at 3:30 PM.,0
"Dear User, your Axis Bank account will be suspended. To prevent deactivation, update your KYC immediately at http://indiapost-delivery-fees.xyz",1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Urgent: Verification required for your Facebook subscription. Click here to update your billing details: http://netflix-billing-update.xyz,1
"Hi, your YONO SBI account has been credited with INR Rs. 10697. Available balance is INR Rs. 10697.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://metamask-restore-wallet.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Jackpot Alert: You are the winner of Rs. 14246 cash! Click to transfer to your bank account: http://hdfc-security-login.info,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
Axis Bank Notice: Unused rewards points expiring today! Claim your cash back of $750 now: http://paytm-wallet-update.xyz,1
Your package from India Post is out for delivery. You can track it here: google.com,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://metamask-restore-wallet.xyz to avoid shutoff.,1
Your transaction at Kotak Bank of Rs. Rs. 11352 was successful. Card ending in 626322.,0
DHL Express: Your shipment from Bangalore is on hold. Resolve delivery issues at http://sbi-kyc-verify.net,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://sbi-kyc-verify.net,1
We are meeting at the park at 9:00 AM. Bring your running shoes!,0
Earn $727 daily by working part-time. No experience required. Start immediately on WhatsApp: http://indiapost-delivery-fees.xyz,1
Your package from India Post is out for delivery. You can track it here: fedex.com/track,0
"Dear Customer, your SBI account will be suspended. To prevent deactivation, update your KYC immediately at http://whatsapp-job-scam.xyz",1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $876. Please call helpline: 98122-38291 immediately.",1
Can you pick up some coffee and eggs on your way home? Thanks!,0
Your FedEx account has been compromised. Log in immediately to reset your password: http://verify-appleid-support.com,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
